url,address,type,rooms,size_m2,price,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
https://aarhusbolig.dk/afdelinger/?bolignr=1090&selskab=289&afdeling=11&antalrum=2,Afd. 09 Bildbjerg Parkvej m.fl.,Rækkehus,2,56,5768,2.0,"Husdyr: Det er tilladt at holde en hund eller en kat. Katte skal være øremærket/chippet og neutraliseret.Udgifter ud over husleje: Vand og varme betales a`conto over huslejen. El betales direkte til selvvalgt leverandør. Der er mulighed for individuel tilslutning til bl.a. Stofa.Særlige vilkår: Boligforeningen har ikke installeretkøleskab og emhætteFællesvaskeri samt et fælleslokaleBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Bildbjergparken, der blev opført fra 1955-57, er en meget tidlig forløber for de tæt-lave bebyggelser, der blev bygget rigtig mange af i 1980`erne. I afdelingen er der to typer bebyggelser. Dels lå der på grunden husvilde-barakker, som blev ombygget til rækkehuse i ét plan, dels blev der opført nye rækkehuse i to etager. Afdelingen blev renoveret i 1991, hvor de grå to-etagers rækkehuse bl.a. fik hvidpudsede facader og nye røde tage. I 2008 blev en gammel institution ombygget til tre seniorboliger og i 2013 blev en tidligere fritidsklub forvandlet til syv ungdomsboliger, så afdelingen i dag har boliger til alle aldersgrupper. Bildbjergparken blev i øvrigt navngivet efter det højeste punkt på et til-stødende område, som dengang var et militært øvelsesareal. I afdelingen ligger en købmandsforretning, og herudover ligger afdelingen centralt i forhold til Storcenter Nord, og der er masser af busforbindelser både fra Paludan Müllers Vej og Ringvejen.",13272.0,4981.0,,563.0,224.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1146&selskab=289&afdeling=11&antalrum=2,Afd. 09 Bildbjerg Parkvej m.fl.,Seniorboliger,2,76,9119,3.0,"Husdyr: Det er tilladt at holde en hund eller en kat. Katte skal være øremærket/chippet og neutraliseret.Udgifter ud over husleje: Vand og varme betales a`conto over huslejen. El betales direkte til selvvalgt leverandør. Der er mulighed for individuel tilslutning til bl.a. Stofa.Særlige vilkår: Boligforeningen har ikke installeretkøleskab og emhætteFællesvaskeri samt et fælleslokaleBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Bildbjergparken, der blev opført fra 1955-57, er en meget tidlig forløber for de tæt-lave bebyggelser, der blev bygget rigtig mange af i 1980`erne. I afdelingen er der to typer bebyggelser. Dels lå der på grunden husvilde-barakker, som blev ombygget til rækkehuse i ét plan, dels blev der opført nye rækkehuse i to etager. Afdelingen blev renoveret i 1991, hvor de grå to-etagers rækkehuse bl.a. fik hvidpudsede facader og nye røde tage. I 2008 blev en gammel institution ombygget til tre seniorboliger og i 2013 blev en tidligere fritidsklub forvandlet til syv ungdomsboliger, så afdelingen i dag har boliger til alle aldersgrupper. Bildbjergparken blev i øvrigt navngivet efter det højeste punkt på et til-stødende område, som dengang var et militært øvelsesareal. I afdelingen ligger en købmandsforretning, og herudover ligger afdelingen centralt i forhold til Storcenter Nord, og der er masser af busforbindelser både fra Paludan Müllers Vej og Ringvejen.",23333.0,8086.0,,733.0,300.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1083&selskab=289&afdeling=11&antalrum=3,Afd. 09 Bildbjerg Parkvej m.fl.,Rækkehus,3,79,8087,12.0,"Husdyr: Det er tilladt at holde en hund eller en kat. Katte skal være øremærket/chippet og neutraliseret.Udgifter ud over husleje: Vand og varme betales a`conto over huslejen. El betales direkte til selvvalgt leverandør. Der er mulighed for individuel tilslutning til bl.a. Stofa.Særlige vilkår: Boligforeningen har ikke installeretkøleskab og emhætteFællesvaskeri samt et fælleslokaleBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Bildbjergparken, der blev opført fra 1955-57, er en meget tidlig forløber for de tæt-lave bebyggelser, der blev bygget rigtig mange af i 1980`erne. I afdelingen er der to typer bebyggelser. Dels lå der på grunden husvilde-barakker, som blev ombygget til rækkehuse i ét plan, dels blev der opført nye rækkehuse i to etager. Afdelingen blev renoveret i 1991, hvor de grå to-etagers rækkehuse bl.a. fik hvidpudsede facader og nye røde tage. I 2008 blev en gammel institution ombygget til tre seniorboliger og i 2013 blev en tidligere fritidsklub forvandlet til syv ungdomsboliger, så afdelingen i dag har boliger til alle aldersgrupper. Bildbjergparken blev i øvrigt navngivet efter det højeste punkt på et til-stødende område, som dengang var et militært øvelsesareal. I afdelingen ligger en købmandsforretning, og herudover ligger afdelingen centralt i forhold til Storcenter Nord, og der er masser af busforbindelser både fra Paludan Müllers Vej og Ringvejen.",18723.0,6841.0,,737.0,509.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1051&selskab=289&afdeling=11&antalrum=4,Afd. 09 Bildbjerg Parkvej m.fl.,Rækkehus,4,93,9521,73.0,"Husdyr: Det er tilladt at holde en hund eller en kat. Katte skal være øremærket/chippet og neutraliseret.Udgifter ud over husleje: Vand og varme betales a`conto over huslejen. El betales direkte til selvvalgt leverandør. Der er mulighed for individuel tilslutning til bl.a. Stofa.Særlige vilkår: Boligforeningen har ikke installeretkøleskab og emhætteFællesvaskeri samt et fælleslokaleBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Bildbjergparken, der blev opført fra 1955-57, er en meget tidlig forløber for de tæt-lave bebyggelser, der blev bygget rigtig mange af i 1980`erne. I afdelingen er der to typer bebyggelser. Dels lå der på grunden husvilde-barakker, som blev ombygget til rækkehuse i ét plan, dels blev der opført nye rækkehuse i to etager. Afdelingen blev renoveret i 1991, hvor de grå to-etagers rækkehuse bl.a. fik hvidpudsede facader og nye røde tage. I 2008 blev en gammel institution ombygget til tre seniorboliger og i 2013 blev en tidligere fritidsklub forvandlet til syv ungdomsboliger, så afdelingen i dag har boliger til alle aldersgrupper. Bildbjergparken blev i øvrigt navngivet efter det højeste punkt på et til-stødende område, som dengang var et militært øvelsesareal. I afdelingen ligger en købmandsforretning, og herudover ligger afdelingen centralt i forhold til Storcenter Nord, og der er masser af busforbindelser både fra Paludan Müllers Vej og Ringvejen.",22041.0,8296.0,,858.0,367.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1173&selskab=289&afdeling=12&antalrum=3,Afd. 9A Mandalsvej m.fl.,Rækkehus,3,85,8146,6.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat.Udgifter ud over husleje: Vand og varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør.Der er er mulighed for individuel tilslutning til bl.a. Stofa.Særlige vilkår: Der er til afdelingen ikke tilknyttet en varmemester. Du skal derfor som beboer forvente en del mere fælles udenoms arbejde, såsom klipning af hæk, snerydning, fejning af fortov, maling af træværk udvendigt mm. Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: En lille afdeling der består af fire dobbelthuse med i alt otte boliger beliggende i et frodigt villakvarter mellem Ringvejen og Vestereng. Det er et roligt område, men alligevel centralt i forhold indkøbsmuligheder i Storcenter Nord og busforbindelserne på Ringvejen. De røde murstenshuse med røde tegltage er opført i 1961-62. Der er fælles adgangsareal til dobbelthusene, mens haverne er opdelte, så beboerne har hver sin private have. Beboerne er meget glade for husene, hvilket både haverne og de udestuer, som de fleste beboere har bygget til, vidner om. De føler sig faktisk som `rigtige` husejere, og udskiftningen af beboere har da også været minimal gennem tiderne. Der er da heller ikke nogen varmemester tilknyttet afdelingen. Alle boliger har to værelser og to kamre og en halv kælder.",20145.0,6665.0,,1022.0,459.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1171&selskab=289&afdeling=12&antalrum=4,Afd. 9A Mandalsvej m.fl.,Rækkehus,4,85,8599,2.0,"Husdyr: Det er tilladt at holde 1 hund eller 1 kat.Udgifter ud over husleje: Vand og varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør.Der er er mulighed for individuel tilslutning til bl.a. Stofa.Særlige vilkår: Der er til afdelingen ikke tilknyttet en varmemester. Du skal derfor som beboer forvente en del mere fælles udenoms arbejde, såsom klipning af hæk, snerydning, fejning af fortov, maling af træværk udvendigt mm. Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: En lille afdeling der består af fire dobbelthuse med i alt otte boliger beliggende i et frodigt villakvarter mellem Ringvejen og Vestereng. Det er et roligt område, men alligevel centralt i forhold indkøbsmuligheder i Storcenter Nord og busforbindelserne på Ringvejen. De røde murstenshuse med røde tegltage er opført i 1961-62. Der er fælles adgangsareal til dobbelthusene, mens haverne er opdelte, så beboerne har hver sin private have. Beboerne er meget glade for husene, hvilket både haverne og de udestuer, som de fleste beboere har bygget til, vidner om. De føler sig faktisk som `rigtige` husejere, og udskiftningen af beboere har da også været minimal gennem tiderne. Der er da heller ikke nogen varmemester tilknyttet afdelingen. Alle boliger har to værelser og to kamre og en halv kælder.",20145.0,7118.0,,1022.0,459.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=3002&selskab=289&afdeling=13&antalrum=1,Afd. 9B Bodøvej,Lejlighed,1,57,6351,17.0,"Husdyr: Det er tilladt at holde max. én hund eller én kat pr. husstand.Udgifter ud over husleje: Afdelingen har kollektiv aftale med YouSee, hvor der over huslejen betales for en grundpakke, som kan opsiges med 1. måneds varsel.Vand og varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør.Særlige vilkår: FællesvaskeriBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Den tæt-lave rødstensbebyggelse ligger på kanten af byen i meget grønne omgivelser. Afdelingen blev opført i 1972-73, og er i 2022/2023 blevet gennemgribende renoveret. Boliger i stueplan har fra opholdsstuen direkte udgang til terrasser, der er afskærmet med hække mod de fælles grønne arealer. På ankomstsiden er der små forhaver. Herudover er der mellem de parallelle blokke et hyggeligt fælles bilfrit ankomstareal, hvor der er plads til leg og ophold. Afdelingens 57 boliger er en god blanding af små et- og to-rums boliger og store fire- og fem-rums boliger i to plan. De små boliger ligger enten i stueplan eller på førstesal, mens de store boliger i to plan er egentlige rækkehuse. Alle boligerne har egen have(dog ikke 1 værelsesboligerne på 1. sal).Til afdelingen er der også et beboerhus.",13509.0,5536.0,,555.0,,260.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=3042&selskab=289&afdeling=13&antalrum=2,Afd. 9B Bodøvej,Lejlighed,2,66,7075,6.0,"Husdyr: Det er tilladt at holde max. én hund eller én kat pr. husstand.Udgifter ud over husleje: Afdelingen har kollektiv aftale med YouSee, hvor der over huslejen betales for en grundpakke, som kan opsiges med 1. måneds varsel.Vand og varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør.Særlige vilkår: FællesvaskeriBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Den tæt-lave rødstensbebyggelse ligger på kanten af byen i meget grønne omgivelser. Afdelingen blev opført i 1972-73, og er i 2022/2023 blevet gennemgribende renoveret. Boliger i stueplan har fra opholdsstuen direkte udgang til terrasser, der er afskærmet med hække mod de fælles grønne arealer. På ankomstsiden er der små forhaver. Herudover er der mellem de parallelle blokke et hyggeligt fælles bilfrit ankomstareal, hvor der er plads til leg og ophold. Afdelingens 57 boliger er en god blanding af små et- og to-rums boliger og store fire- og fem-rums boliger i to plan. De små boliger ligger enten i stueplan eller på førstesal, mens de store boliger i to plan er egentlige rækkehuse. Alle boligerne har egen have(dog ikke 1 værelsesboligerne på 1. sal).Til afdelingen er der også et beboerhus.",15642.0,6165.0,,650.0,,260.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=3003&selskab=289&afdeling=13&antalrum=4,Afd. 9B Bodøvej,Rækkehus,4,113,10843,27.0,"Husdyr: Det er tilladt at holde max. én hund eller én kat pr. husstand.Udgifter ud over husleje: Afdelingen har kollektiv aftale med YouSee, hvor der over huslejen betales for en grundpakke, som kan opsiges med 1. måneds varsel.Vand og varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør.Særlige vilkår: FællesvaskeriBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Den tæt-lave rødstensbebyggelse ligger på kanten af byen i meget grønne omgivelser. Afdelingen blev opført i 1972-73, og er i 2022/2023 blevet gennemgribende renoveret. Boliger i stueplan har fra opholdsstuen direkte udgang til terrasser, der er afskærmet med hække mod de fælles grønne arealer. På ankomstsiden er der små forhaver. Herudover er der mellem de parallelle blokke et hyggeligt fælles bilfrit ankomstareal, hvor der er plads til leg og ophold. Afdelingens 57 boliger er en god blanding af små et- og to-rums boliger og store fire- og fem-rums boliger i to plan. De små boliger ligger enten i stueplan eller på førstesal, mens de store boliger i to plan er egentlige rækkehuse. Alle boligerne har egen have(dog ikke 1 værelsesboligerne på 1. sal).Til afdelingen er der også et beboerhus.",26781.0,9524.0,,1059.0,,260.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=3006&selskab=289&afdeling=13&antalrum=5,Afd. 9B Bodøvej,Rækkehus,5,131,12252,6.0,"Husdyr: Det er tilladt at holde max. én hund eller én kat pr. husstand.Udgifter ud over husleje: Afdelingen har kollektiv aftale med YouSee, hvor der over huslejen betales for en grundpakke, som kan opsiges med 1. måneds varsel.Vand og varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør.Særlige vilkår: FællesvaskeriBoligen har vedligeholdelseskonto (B-ordning)Yderligere info: Den tæt-lave rødstensbebyggelse ligger på kanten af byen i meget grønne omgivelser. Afdelingen blev opført i 1972-73, og er i 2022/2023 blevet gennemgribende renoveret. Boliger i stueplan har fra opholdsstuen direkte udgang til terrasser, der er afskærmet med hække mod de fælles grønne arealer. På ankomstsiden er der små forhaver. Herudover er der mellem de parallelle blokke et hyggeligt fælles bilfrit ankomstareal, hvor der er plads til leg og ophold. Afdelingens 57 boliger er en god blanding af små et- og to-rums boliger og store fire- og fem-rums boliger i to plan. De små boliger ligger enten i stueplan eller på førstesal, mens de store boliger i to plan er egentlige rækkehuse. Alle boligerne har egen have(dog ikke 1 værelsesboligerne på 1. sal).Til afdelingen er der også et beboerhus.",31047.0,10775.0,,1217.0,,260.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=289&afdeling=14&antalrum=4,Afd. 9C Bygvangen m.fl.,Rækkehus,4,82,6914,6.0,"Husdyr: Det er tilladt at holde to husdyr pr. husstand.Udgifter ud over husleje: Vand og varme afregnes direkte til leverandøren.El afregnes direkte til selvvalgt leverandør.Særlige vilkår: Boligerne har egen vaskemaskine.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen består af seks villaer opført fra 1954-56 der ligger spredt i villakvarterer i Aarhus Nord. Medlemmerne i Ringgården drømte dengang de samme boligdrømme som resten af befolkningen og derfor var der en stærk efterspørgsel på villaer beliggende i `normale` villabebyggelser. De seks villaer er ikke ens, der er op ført to styk af de tre forskellige hustyper. Ingen gætter på at villaerne er almene boliger, da de ligner de enkle og gedigne 1950`er huse, de ligger i blandt. De seks boliger har to værelser og to kamre og varierer i størrelse fra 80 til 93 kvm. Beboerne føler sig som husejere og værner om både hus og have. I forbindelse med om- og tilbygninger samarbejder de med afdelingens inspektør, men ellers passer beboerne sig selv. Det sker selvsagt sjældent at beboere fraflytter villaerne.",19434.0,6914.0,,,,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=289&afdeling=14&antalrum=4,Afd. 9C Bygvangen m.fl.,Rækkehus,4,93,7630,6.0,"Husdyr: Det er tilladt at holde to husdyr pr. husstand.Udgifter ud over husleje: Vand og varme afregnes direkte til leverandøren.El afregnes direkte til selvvalgt leverandør.Særlige vilkår: Boligerne har egen vaskemaskine.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen består af seks villaer opført fra 1954-56 der ligger spredt i villakvarterer i Aarhus Nord. Medlemmerne i Ringgården drømte dengang de samme boligdrømme som resten af befolkningen og derfor var der en stærk efterspørgsel på villaer beliggende i `normale` villabebyggelser. De seks villaer er ikke ens, der er op ført to styk af de tre forskellige hustyper. Ingen gætter på at villaerne er almene boliger, da de ligner de enkle og gedigne 1950`er huse, de ligger i blandt. De seks boliger har to værelser og to kamre og varierer i størrelse fra 80 til 93 kvm. Beboerne føler sig som husejere og værner om både hus og have. I forbindelse med om- og tilbygninger samarbejder de med afdelingens inspektør, men ellers passer beboerne sig selv. Det sker selvsagt sjældent at beboere fraflytter villaerne.",22041.0,7630.0,,,,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1013&selskab=289&afdeling=15&antalrum=2,Afd. 9D Bodøvej,Rækkehus,2,70,7436,4.0,"Husdyr: Det er tilladt at holde en hund eller en kat. Se ordensreglementet for flere retningslinjerUdgifter ud over husleje: Afdelingen har en kollektiv aftale med YouSee, hvor der over huslejen betales for en lille TV-pakke, som kan opsiges med 1. måneds varsel.Vandbetales aconto over huslejen. El og varme betales direkte til leverandørSærlige vilkår: Boligerne har egen vaskemaskine.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: En lille rækkehusbebyggelse med 4 stk. 2-rums huse i én etage og 7 stk. 3-rums huse, hvor en del af 1. salen er udnyttet. Der hører en have til hvert hus. Alle husene er udstyret med spisekøkken, brusebadeværelse og vaskemaskine. Desuden råder hvert hus over et 6 m² stort udhus beliggende i grupper ved P-pladserne, og på et fællesareal er der indrettet legeplads. Der er kabel-tv fra TDC Afdelingen råder ikke over garager.",16590.0,6900.0,,,293.0,243.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=1010&selskab=289&afdeling=15&antalrum=3,Afd. 9D Bodøvej,Rækkehus,3,85,8961,7.0,"Husdyr: Det er tilladt at holde en hund eller en kat. Se ordensreglementet for flere retningslinjerUdgifter ud over husleje: Afdelingen har en kollektiv aftale med YouSee, hvor der over huslejen betales for en lille TV-pakke, som kan opsiges med 1. måneds varsel.Vandbetales aconto over huslejen. El og varme betales direkte til leverandørSærlige vilkår: Boligerne har egen vaskemaskine.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: En lille rækkehusbebyggelse med 4 stk. 2-rums huse i én etage og 7 stk. 3-rums huse, hvor en del af 1. salen er udnyttet. Der hører en have til hvert hus. Alle husene er udstyret med spisekøkken, brusebadeværelse og vaskemaskine. Desuden råder hvert hus over et 6 m² stort udhus beliggende i grupper ved P-pladserne, og på et fællesareal er der indrettet legeplads. Der er kabel-tv fra TDC Afdelingen råder ikke over garager.",20145.0,8365.0,,,353.0,243.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=1618&selskab=289&afdeling=16&antalrum=1,Afd. 10 Paludan-Müllers Vej,Lejlighed,1,37,3776,3.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,8769.0,3287.0,,368.0,121.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1625&selskab=289&afdeling=16&antalrum=2,Afd. 10 Paludan-Müllers Vej,Lejlighed,2,70,5644,11.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,16590.0,4828.0,,595.0,221.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1623&selskab=289&afdeling=16&antalrum=3,Afd. 10 Paludan-Müllers Vej,Lejlighed,3,70,6762,32.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,16590.0,5946.0,,595.0,221.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1640&selskab=289&afdeling=16&antalrum=3,Afd. 10 Paludan-Müllers Vej,Lejlighed,3,71,6788,32.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,16827.0,5712.0,,600.0,476.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1631&selskab=289&afdeling=16&antalrum=3,Afd. 10 Paludan-Müllers Vej,Lejlighed,3,81,6235,32.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,19197.0,5324.0,,656.0,255.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1645&selskab=289&afdeling=16&antalrum=4,Afd. 10 Paludan-Müllers Vej,Lejlighed,4,88,7861,7.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,20856.0,6862.0,,722.0,277.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1646&selskab=289&afdeling=16&antalrum=4,Afd. 10 Paludan-Müllers Vej,Lejlighed,4,90,7693,7.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,21330.0,6526.0,,884.0,283.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1603&selskab=289&afdeling=16&antalrum=5,Afd. 10 Paludan-Müllers Vej,Lejlighed,5,127,10317,1.0,Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er er mulighed for individuel tilslutning til bl.a. Stofa.Vand og varme betales aconto over huslejen. El afregnes til selvvalgt leverandør. Særlige vilkår: Boligen har ikke køleskab og emhætte.Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen er en god og stabil afdeling. Boligernes indretning er tidssvarende med store praktiske spisekøkkener og store badeværelser. Beliggenheden er perfekt med bussen lige for døren og masser af muligheder for indkøb. Alle boliger har egen altan.Der er ikke fællesantenneanlæg. Der er mulighed for leje af en garage til indregistreret køretøj.,30099.0,8873.0,,1047.0,397.0,,,
https://aarhusbolig.dk/afdelinger/?bolignr=1662&selskab=289&afdeling=17&antalrum=1,Afd. 11 Ndr. Ringgade m.fl.,Lejlighed,1,42,3417,24.0,"Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er mulighed for individuel tilslutning til bl.a. YouSee. Telefoni og Internet: mulighed for tilslutning til Bolignet Aarhus. Vand og Varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør. Særlige vilkår: Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen ligger i det populære Trøjborgkvarter, der er næsten som en by i byen. Her er det hele, masser af dagligvare- og detailbutikker, caféer, biograf m.m. Skov og strand ved Riis Skov i gåafstand, og på Ringgaden er der gode busforbindelser. Bebyggelsen der er opført fra 1962-65 er i fire etager og omkranser et stort grønt gårdrum med gamle træer og opholdssteder. Lejlighederne er af god standard med spisekøkken og badeværelse samt altan i tilknytning til opholdstuen. Afdelingen råder over et fælleslokale og 40 garager.",9954.0,3011.0,,261.0,135.0,,,10.0
https://aarhusbolig.dk/afdelinger/?bolignr=1682&selskab=289&afdeling=17&antalrum=1,Afd. 11 Ndr. Ringgade m.fl.,Seniorboliger,1,42,3967,1.0,"Husdyr: Det er ikke tilladt at holde husdyr i afdelingen.Udgifter ud over husleje: Der er mulighed for individuel tilslutning til bl.a. YouSee. Telefoni og Internet: mulighed for tilslutning til Bolignet Aarhus. Vand og Varme betales aconto over huslejen. El betales direkte til selvvalgt leverandør. Særlige vilkår: Fællesvaskeri.Boligen har vedligeholdelseskonto (B-ordning)Yderligere info: Afdelingen ligger i det populære Trøjborgkvarter, der er næsten som en by i byen. Her er det hele, masser af dagligvare- og detailbutikker, caféer, biograf m.m. Skov og strand ved Riis Skov i gåafstand, og på Ringgaden er der gode busforbindelser. Bebyggelsen der er opført fra 1962-65 er i fire etager og omkranser et stort grønt gårdrum med gamle træer og opholdssteder. Lejlighederne er af god standard med spisekøkken og badeværelse samt altan i tilknytning til opholdstuen. Afdelingen råder over et fælleslokale og 40 garager.",9954.0,3011.0,,811.0,135.0,,,10.0
